Feature,Importance
Gamma_abs__O1,0.0008814761889190098
Beta_abs__O2,0.0008812714386757388
Alpha_abs__F5,0.0008808623590715299
Alpha_var_env__C1,0.0008799096460411957
Theta_cv_env__AF7,0.0008788880934281439
Alpha_abs__C3,0.0008786298374436083
Theta_abs__PO4,0.0008778646164267802
Theta_mean_env__P8,0.0008778502485895163
Theta_cv_env__Fpz,0.0008767022170687686
Theta_mean_env__T8,0.0008740897204984626
Delta_abs__Fp2,0.0008731037911996391
Alpha_var_env__FC3,0.0008729357104464242
Theta_abs__FT8,0.0008711721542272188
Theta_abs__Fz,0.0008687271589476569
Theta_mean_env__PO3,0.0008667342315117922
Alpha_abs__Iz,0.000865017239852899
Delta_abs__Fp1,0.0008644116223332547
Alpha_sync__AF7,0.0008640404049760778
Gamma_abs__PO7,0.0008597905824975314
Alpha_sync__P7,0.0008589629864755857
Theta_cv_env__Fp2,0.0008562037816969053
Alpha_abs__F6,0.0008558851191161429
Beta_abs__Oz,0.0008531566638770351
Alpha_mean_env__F4,0.0008530685112890199
Alpha_sync__P6,0.0008527632577591725
Beta_rel__P2,0.0008527032506797215
Gamma_abs__AF7,0.0008508870352088832
Delta_abs__Fpz,0.0008503920211165378
Alpha_var_env__FC1,0.0008487842791208554
Beta_rel__C1,0.0008453266061871844
Beta_rel__FC6,0.0008442225509750622
Delta_rel__Fp1,0.000842688980931048
Beta_rel__C6,0.0008420816857307409
Delta_abs__AFz,0.0008416742292542198
Gamma_abs__PO3,0.0008414268921786414
Beta_rel__P6,0.0008377300061080664
Beta_rel__CP3,0.0008359618639819669
Gamma_abs__P10,0.0008353828232453345
Alpha_sync__P4,0.0008350916922250469
Alpha_abs__P9,0.0008346606889756917
Theta_bursts__C3,0.000833234043499448
Theta_abs__FC3,0.000832853794580729
Alpha_sync__AF4,0.0008326330730424181
Theta_mean_env__FC2,0.0008314996557345557
Alpha_sync__FC6,0.0008313604120672795
Beta_abs__P3,0.0008312375503029646
Alpha_var_env__Cz,0.0008311213970683903
Alpha_abs__FC1,0.0008310657011317005
Alpha_mean_env__AF7,0.00083092518118643
Alpha_sync__Fp1,0.0008295074554921216
Alpha_var_env__FCz,0.0008289630497108935
Theta_mean_env__FC3,0.0008288501126176593
Theta_mean_env__AF7,0.0008285790550869238
Alpha_mean_env__F3,0.0008284181721164943
Beta_rel__P4,0.0008282995797291342
Theta_cv_env__Fp1,0.0008265592380399504
Beta_abs__P7,0.0008261739572841232
Theta_mean_env__O2,0.0008259081794126654
Delta_abs__AF7,0.000824917334011604
Alpha_var_env__P7,0.0008246631029302297
Theta_mean_env__FC5,0.0008241826704696488
Theta_mean_env__Oz,0.0008223214461672156
Theta_mean_env__F2,0.0008208418465252171
Delta_rel__Fp2,0.0008194004871012053
Alpha_abs__FT7,0.0008192068252457098
Alpha_sync__P10,0.0008190874987549738
Alpha_mean_env__C5,0.0008184867586781701
Gamma_abs__PO4,0.0008179787256158867
Theta_cv_env__AF8,0.0008175436399821643
Theta_mean_env__FT7,0.0008154124665896474
Alpha_bursts__P3,0.0008149192176185669
Beta_abs__P1,0.00081414533403275
Theta_mean_env__FC4,0.0008138838556032081
Beta_rel__O2,0.0008136604643149991
