Feature,Importance
P4_Alpha_Bursts,0.002114644464999193
C4_Alpha_Bursts,0.002108409642448571
F8_Alpha_Bursts,0.0020810273010101552
Fp2_Alpha_Bursts,0.00206966373586952
C3_Alpha_Bursts,0.0020663841091873676
O1_Theta_Bursts,0.0020644051021771513
C4_Theta_Bursts,0.002063555017585004
F8_Theta_Bursts,0.002060023147495785
F4_Alpha_Abs,0.00205501138315906
F7_Theta_Bursts,0.0020538576285968357
T5_Theta_Bursts,0.0020480501069982692
Fp2_Theta_Bursts,0.0020464547445493706
F4_Theta_Bursts,0.002045171081479784
T6_Theta_Bursts,0.0020342128711525304
F4_Alpha_Var,0.0020190542791927355
O2_Theta_Bursts,0.002015438286187472
O1_Alpha_Bursts,0.002014776525458612
Fz_Alpha_Bursts,0.002006464630188464
Fp1_Alpha_Bursts,0.001975807539073015
Cz_Theta_Bursts,0.0019419224647405343
T4_Theta_Bursts,0.0019188752316685184
F3_Theta_Bursts,0.0018895982792495733
